INDEX,Bill ID,Title,Sponsor,Last Action,Session,Year,SessionType,BillNum,Bill_Link,filename,sponsor_c
91,HB 462,SCHOOL DISTRICT SOLVENCY FLEXIBILITY,David M. Gallegos,SGND,2013 Regular,2013,Regular,462,https://www.nmles.gov/Sessions/13%20Regular/final/HB0462.pdf,Yr_13RHB0462.pdf,David M. Gallegos
92,HB 481,EVIDENCE OF TEACHER COMPETENCY,Sheryl Williams Stapleton,VETO,2013 Regular,2013,Regular,481,https://www.nmles.gov/Sessions/13%20Regular/final/HB0481.pdf,Yr_13RHB0481.pdf,Sheryl Williams Stapleton
93,HB 483,PUBLIC DEFENDER COMMISSION,"Antonio ""Moe"" Maestas",SGND,2013 Regular,2013,Regular,483,https://www.nmles.gov/Sessions/13%20Regular/final/HB0483.pdf,Yr_13RHB0483.pdf,Antonio Moe Maestas
94,HB 493,GEOSPATIAL DATA CLEARINGHOUSE AT UNM,Stephen Easley,SGND,2013 Regular,2013,Regular,493,https://www.nmles.gov/Sessions/13%20Regular/final/HB0493.pdf,Yr_13RHB0493.pdf,Stephen Easley
95,HB 494,PIPELINE LOCATION NOTICES FOR EXCAVATORS,Stephen Easley,SGND,2013 Regular,2013,Regular,494,https://www.nmles.gov/Sessions/13%20Regular/final/HB0494.pdf,Yr_13RHB0494.pdf,Stephen Easley
96,HB 497,ELECTRONIC VOTER REGISTRATION UPDATES,James E. Smith,SGND,2013 Regular,2013,Regular,497,https://www.nmles.gov/Sessions/13%20Regular/final/HB0497.pdf,Yr_13RHB0497.pdf,James E. Smith
97,HB 503,GO BOND NEGOTIATED SALES & INTEREST RATES,"Antonio ""Moe"" Maestas",SGND,2013 Regular,2013,Regular,503,https://www.nmles.gov/Sessions/13%20Regular/final/HB0503.pdf,Yr_13RHB0503.pdf,Antonio Moe Maestas
98,HB 506,BED & BREAKFAST BEER & WINE LICENSE,Dona G. Irwin,SGND,2013 Regular,2013,Regular,506,https://www.nmles.gov/Sessions/13%20Regular/final/HB0506.pdf,Yr_13RHB0506.pdf,Dona G. Irwin
99,HB 513,CERTAIN SCHOOL TESTS AS COMPETENCE,Mimi Stewart,VETO,2013 Regular,2013,Regular,513,https://www.nmles.gov/Sessions/13%20Regular/final/HB0513.pdf,Yr_13RHB0513.pdf,Mimi Stewart
100,HB 522,CHARTER SCHOOLS FEDERAL GRANT REQUIREMENTS,Mimi Stewart,POCKET VETO,2013 Regular,2013,Regular,522,https://www.nmles.gov/Sessions/13%20Regular/final/HB0522.pdf,Yr_13RHB0522.pdf,Mimi Stewart
101,HB 540,POLICE ATHLETIC LEAGUE LICENSE PLATE,Rick Miera,POCKET VETO,2013 Regular,2013,Regular,540,https://www.nmles.gov/Sessions/13%20Regular/final/HB0540.pdf,Yr_13RHB0540.pdf,Rick Miera
102,HB 541,TEACHER LANGUAGE PROFICIENCY & COUNCIL,Rick Miera,POCKET VETO,2013 Regular,2013,Regular,541,https://www.nmles.gov/Sessions/13%20Regular/final/HB0541.pdf,Yr_13RHB0541.pdf,Rick Miera
103,HB 542,COMMUNITY SCHOOLS ACT,Rick Miera,SGND,2013 Regular,2013,Regular,542,https://www.nmles.gov/Sessions/13%20Regular/final/HB0542.pdf,Yr_13RHB0542.pdf,Rick Miera
104,HB 546,COMPILATION OF CERTAIN AMENDMENTS INTO LAW,"W. Ken Martinez
Michael S. Sanchez",SGND,2013 Regular,2013,Regular,546,https://www.nmles.gov/Sessions/13%20Regular/final/HB0546.pdf,Yr_13RHB0546.pdf,W. Ken Martinez
104,HB 546,COMPILATION OF CERTAIN AMENDMENTS INTO LAW,"W. Ken Martinez
Michael S. Sanchez",SGND,2013 Regular,2013,Regular,546,https://www.nmles.gov/Sessions/13%20Regular/final/HB0546.pdf,Yr_13RHB0546.pdf,Michael S. Sanchez
105,HB 562,CREATE TECHNOLOGY RESEARCH COLLABORATIVE,Stephanie Garcia Richard,SGND,2013 Regular,2013,Regular,562,https://www.nmles.gov/Sessions/13%20Regular/final/HB0562.pdf,Yr_13RHB0562.pdf,Stephanie Garcia Richard
106,HB 569,GAME & FISH LICENSE TIME PERIOD,Edward C. Sandoval,VETO,2013 Regular,2013,Regular,569,https://www.nmles.gov/Sessions/13%20Regular/final/HB0569.pdf,Yr_13RHB0569.pdf,Edward C. Sandoval
107,HB 570,"SEX OFFENDER TIERS, REGISTRATION & INFO","Antonio ""Moe"" Maestas",SGND,2013 Regular,2013,Regular,570,https://www.nmles.gov/Sessions/13%20Regular/final/HB0570.pdf,Yr_13RHB0570.pdf,Antonio Moe Maestas
108,HB 580,NMFA BONDS FOR HOSPITALS,"Rodolpho ""Rudy"" S. Martinez",SGND,2013 Regular,2013,Regular,580,https://www.nmles.gov/Sessions/13%20Regular/final/HB0580.pdf,Yr_13RHB0580.pdf,Rodolpho Rudy S. Martinez
109,HB 581,LOCAL ECONOMIC DEVELOPMENT PROJECT ENTITIES,"Rodolpho ""Rudy"" S. Martinez",SGND,2013 Regular,2013,Regular,581,https://www.nmles.gov/Sessions/13%20Regular/final/HB0581.pdf,Yr_13RHB0581.pdf,Rodolpho Rudy S. Martinez
110,HB 588,COMMUNITY ENGAGEMENT TEAMS,Rick Miera,VETO,2013 Regular,2013,Regular,588,https://www.nmles.gov/Sessions/13%20Regular/final/HB0588.pdf,Yr_13RHB0588.pdf,Rick Miera
111,HB 593,COUNTY HIGHER ED FACILITY PROPERTY TAX,Nick L. Salazar,VETO,2013 Regular,2013,Regular,593,https://www.nmles.gov/Sessions/13%20Regular/final/HB0593.pdf,Yr_13RHB0593.pdf,Nick L. Salazar
112,HB 608,BERNALILLO CRIMINAL JUSTICE & REVIEW,Rick Miera,SGND,2013 Regular,2013,Regular,608,https://www.nmles.gov/Sessions/13%20Regular/final/HB0608.pdf,Yr_13RHB0608.pdf,Rick Miera
113,HB 615,VOLUNTEER FIREFIGHTER STIPENDS,"Rodolpho ""Rudy"" S. Martinez",SGND,2013 Regular,2013,Regular,615,https://www.nmles.gov/Sessions/13%20Regular/final/HB0615.pdf,Yr_13RHB0615.pdf,Rodolpho Rudy S. Martinez
114,HB 623,SCHOOL COUNSELOR LEVEL 3 LICENSURE,Christine Trujillo,POCKET VETO,2013 Regular,2013,Regular,623,https://www.nmles.gov/Sessions/13%20Regular/final/HB0623.pdf,Yr_13RHB0623.pdf,Christine Trujillo
115,HB 628,SPECIAL EDUCATION FUNDING,W. Ken Martinez,SGND,2013 Regular,2013,Regular,628,https://www.nmles.gov/Sessions/13%20Regular/final/HB0628.pdf,Yr_13RHB0628.pdf,W. Ken Martinez
116,HB 641,FILM PRODUCTION TAX CREDIT CHANGES,"Antonio ""Moe"" Maestas",SGND,2013 Regular,2013,Regular,641,https://www.nmles.gov/Sessions/13%20Regular/final/HB0641.pdf,Yr_13RHB0641.pdf,Antonio Moe Maestas
117,HB 654,GROUP INSURANCE PREMIUMS & FUND TRANSFERS,Henry Kiki Saavedra,SGND,2013 Regular,2013,Regular,654,https://www.nmles.gov/Sessions/13%20Regular/final/HB0654.pdf,Yr_13RHB0654.pdf,Henry Kiki Saavedra
118,HB 658,REGISTRATION OF CERTAIN FETAL DEATHS,Eliseo Lee Alcon,SGND,2013 Regular,2013,Regular,658,https://www.nmles.gov/Sessions/13%20Regular/final/HB0658.pdf,Yr_13RHB0658.pdf,Eliseo Lee Alcon
119,SB 2,STATE AVIATION FUND USES,Michael S. Sanchez,SGND,2013 Regular,2013,Regular,2,https://www.nmles.gov/Sessions/13%20Regular/final/SB0002.pdf,Yr_13RSB0002.pdf,Michael S. Sanchez
120,SB 4,DIALYSIS FACILITY GROSS RECEIPTS,Carlos R. Cisneros,VETO,2013 Regular,2013,Regular,4,https://www.nmles.gov/Sessions/13%20Regular/final/SB0004.pdf,Yr_13RSB0004.pdf,Carlos R. Cisneros
121,SB 5,SAN ANTONIO LAND GRANT POLITICAL STATUS,"Carlos R. Cisneros
Miguel P. Garcia",SGND,2013 Regular,2013,Regular,5,https://www.nmles.gov/Sessions/13%20Regular/final/SB0005.pdf,Yr_13RSB0005.pdf,Carlos R. Cisneros
121,SB 5,SAN ANTONIO LAND GRANT POLITICAL STATUS,"Carlos R. Cisneros
Miguel P. Garcia",SGND,2013 Regular,2013,Regular,5,https://www.nmles.gov/Sessions/13%20Regular/final/SB0005.pdf,Yr_13RSB0005.pdf,Miguel P. Garcia
122,SB 7,TAX EXPENDITURE & REVENUE BUDGET & REPORTING,"Timothy M. Keller
Luciano ""Lucky"" Varela",VETO,2013 Regular,2013,Regular,7,https://www.nmles.gov/Sessions/13%20Regular/final/SB0007.pdf,Yr_13RSB0007.pdf,Timothy M. Keller
122,SB 7,TAX EXPENDITURE & REVENUE BUDGET & REPORTING,"Timothy M. Keller
Luciano ""Lucky"" Varela",VETO,2013 Regular,2013,Regular,7,https://www.nmles.gov/Sessions/13%20Regular/final/SB0007.pdf,Yr_13RSB0007.pdf,Luciano Lucky Varela
123,SB 8,PRC COMMISSIONER QUALIFICATIONS,"Timothy M. Keller
Paul C. Bandy",SGND,2013 Regular,2013,Regular,8,https://www.nmles.gov/Sessions/13%20Regular/final/SB0008.pdf,Yr_13RSB0008.pdf,Timothy M. Keller
123,SB 8,PRC COMMISSIONER QUALIFICATIONS,"Timothy M. Keller
Paul C. Bandy",SGND,2013 Regular,2013,Regular,8,https://www.nmles.gov/Sessions/13%20Regular/final/SB0008.pdf,Yr_13RSB0008.pdf,Paul C. Bandy
124,SB 9,STATE INVESTMENT COUNCIL CHANGES,Steven P. Neville,POCKET VETO,2013 Regular,2013,Regular,9,https://www.nmles.gov/Sessions/13%20Regular/final/SB0009.pdf,Yr_13RSB0009.pdf,Steven P. Neville
125,SB 10,NOTICE FOR SURVEYS ON LAND GRANTS,"Sander Rue
Miguel P. Garcia",SGND,2013 Regular,2013,Regular,10,https://www.nmles.gov/Sessions/13%20Regular/final/SB0010.pdf,Yr_13RSB0010.pdf,Sander Rue
125,SB 10,NOTICE FOR SURVEYS ON LAND GRANTS,"Sander Rue
Miguel P. Garcia",SGND,2013 Regular,2013,Regular,10,https://www.nmles.gov/Sessions/13%20Regular/final/SB0010.pdf,Yr_13RSB0010.pdf,Miguel P. Garcia
126,SB 12,NMFA CHANGES,"Timothy M. Keller
James P. White",VETO,2013 Regular,2013,Regular,12,https://www.nmles.gov/Sessions/13%20Regular/final/SB0012.pdf,Yr_13RSB0012.pdf,Timothy M. Keller
126,SB 12,NMFA CHANGES,"Timothy M. Keller
James P. White",VETO,2013 Regular,2013,Regular,12,https://www.nmles.gov/Sessions/13%20Regular/final/SB0012.pdf,Yr_13RSB0012.pdf,James P. White
127,SB 14,EXTEND SUSTAINABLE BUILDING TAX CREDIT,"Peter Wirth
Carl Trujillo",SGND,2013 Regular,2013,Regular,14,https://www.nmles.gov/Sessions/13%20Regular/final/SB0014.pdf,Yr_13RSB0014.pdf,Peter Wirth
127,SB 14,EXTEND SUSTAINABLE BUILDING TAX CREDIT,"Peter Wirth
Carl Trujillo",SGND,2013 Regular,2013,Regular,14,https://www.nmles.gov/Sessions/13%20Regular/final/SB0014.pdf,Yr_13RSB0014.pdf,Carl Trujillo
128,SB 16,PUBLIC CAMPAIGN FINANCING CHANGES,Peter Wirth,VETO,2013 Regular,2013,Regular,16,https://www.nmles.gov/Sessions/13%20Regular/final/SB0016.pdf,Yr_13RSB0016.pdf,Peter Wirth
129,SB 20,RAISE PROBATION COSTS FOR DEFENDANTS,Steven P. Neville,SGND,2013 Regular,2013,Regular,20,https://www.nmles.gov/Sessions/13%20Regular/final/SB0020.pdf,Yr_13RSB0020.pdf,Steven P. Neville
130,SB 24,LOCAL GOV'T INVESTMENT POOL,George K. Munoz,SGND,2013 Regular,2013,Regular,24,https://www.nmles.gov/Sessions/13%20Regular/final/SB0024.pdf,Yr_13RSB0024.pdf,George K. Munoz
131,SB 25,JUDICIAL RETIREMENT CHANGES,George K. Munoz,VETO,2013 Regular,2013,Regular,25,https://www.nmles.gov/Sessions/13%20Regular/final/SB0025.pdf,Yr_13RSB0025.pdf,George K. Munoz
132,SB 27,PUBLIC EMPLOYEE RETIREMENT CHANGES,"George K. Munoz
Luciano ""Lucky"" Varela",SGND,2013 Regular,2013,Regular,27,https://www.nmles.gov/Sessions/13%20Regular/final/SB0027.pdf,Yr_13RSB0027.pdf,George K. Munoz
132,SB 27,PUBLIC EMPLOYEE RETIREMENT CHANGES,"George K. Munoz
Luciano ""Lucky"" Varela",SGND,2013 Regular,2013,Regular,27,https://www.nmles.gov/Sessions/13%20Regular/final/SB0027.pdf,Yr_13RSB0027.pdf,Luciano Lucky Varela
133,SB 35,NO CONVICTION FOR CERTAIN MOTOR OFFENSES,Richard C. Martinez,SGND,2013 Regular,2013,Regular,35,https://www.nmles.gov/Sessions/13%20Regular/final/SB0035.pdf,Yr_13RSB0035.pdf,Richard C. Martinez
134,SB 36,PENALTIES FOR CERTAIN MOTOR OFFENSES,Richard C. Martinez,SGND,2013 Regular,2013,Regular,36,https://www.nmles.gov/Sessions/13%20Regular/final/SB0036.pdf,Yr_13RSB0036.pdf,Richard C. Martinez
135,SB 37,CLARIFY DRIVER'S LICENSE SUSPENSIONS,Richard C. Martinez,SGND,2013 Regular,2013,Regular,37,https://www.nmles.gov/Sessions/13%20Regular/final/SB0037.pdf,Yr_13RSB0037.pdf,Richard C. Martinez
136,SB 38,TRANSFER COMMUNITY LAND GRANT REGISTRY,"Richard C. Martinez
Miguel P. Garcia",SGND,2013 Regular,2013,Regular,38,https://www.nmles.gov/Sessions/13%20Regular/final/SB0038.pdf,Yr_13RSB0038.pdf,Richard C. Martinez
136,SB 38,TRANSFER COMMUNITY LAND GRANT REGISTRY,"Richard C. Martinez
Miguel P. Garcia",SGND,2013 Regular,2013,Regular,38,https://www.nmles.gov/Sessions/13%20Regular/final/SB0038.pdf,Yr_13RSB0038.pdf,Miguel P. Garcia
137,SB 39,COLLEGE DISTRICT BONDS FOR HARD & SOFTWARE,Sander Rue,SGND,2013 Regular,2013,Regular,39,https://www.nmles.gov/Sessions/13%20Regular/final/SB0039.pdf,Yr_13RSB0039.pdf,Sander Rue
138,SB 40,NO ELECTRONIC COMMUNICATIONS IN JAILS,Sander Rue,SGND,2013 Regular,2013,Regular,40,https://www.nmles.gov/Sessions/13%20Regular/final/SB0040.pdf,Yr_13RSB0040.pdf,Sander Rue
139,SB 41,BACKGROUND CHECKS FOR CYFD PLACEMENTS,Sander Rue,SGND,2013 Regular,2013,Regular,41,https://www.nmles.gov/Sessions/13%20Regular/final/SB0041.pdf,Yr_13RSB0041.pdf,Sander Rue
140,SB 43,REQUIRE HEALTH SERVICES FOR PREGNANT WOMEN,Linda M. Lopez,POCKET VETO,2013 Regular,2013,Regular,43,https://www.nmles.gov/Sessions/13%20Regular/final/SB0043.pdf,Yr_13RSB0043.pdf,Linda M. Lopez
141,SB 51,PROTECTIVE & UNDERCOVER LICENSE PLATES,Sander Rue,SGND,2013 Regular,2013,Regular,51,https://www.nmles.gov/Sessions/13%20Regular/final/SB0051.pdf,Yr_13RSB0051.pdf,Sander Rue
142,SB 54,LOCAL GOVERNMENT PLANNING FUND,Sue Wilson Beffort,SGND,2013 Regular,2013,Regular,54,https://www.nmles.gov/Sessions/13%20Regular/final/SB0054.pdf,Yr_13RSB0054.pdf,Sue Wilson Beffort
143,SB 58,REPORTS TO IMMUNIZATION REGISTRY,Sue Wilson Beffort,SGND,2013 Regular,2013,Regular,58,https://www.nmles.gov/Sessions/13%20Regular/final/SB0058.pdf,Yr_13RSB0058.pdf,Sue Wilson Beffort
144,SB 60,SEVERANCE TAX BOND PROJECTS,Carlos R. Cisneros,SGND,2013 Regular,2013,Regular,60,https://www.nmles.gov/Sessions/13%20Regular/final/SB0060.pdf,Yr_13RSB0060.pdf,Carlos R. Cisneros
145,SB 65,PRE-RELEASE MEDICAID FOR INCARCERATED PERSONS,Gerald Ortiz y Pino,VETO,2013 Regular,2013,Regular,65,https://www.nmles.gov/Sessions/13%20Regular/final/SB0065.pdf,Yr_13RSB0065.pdf,Gerald Ortiz y Pino
146,SB 69,INSURANCE COVERAGE FOR TELEMEDICINE COVERAGE,Gerald Ortiz y Pino,SGND,2013 Regular,2013,Regular,69,https://www.nmles.gov/Sessions/13%20Regular/final/SB0069.pdf,Yr_13RSB0069.pdf,Gerald Ortiz y Pino
147,SB 70,STATE MONUMENTS TO HISTORIC SITES,"Pete Campos
Don L. Tripp",SGND,2013 Regular,2013,Regular,70,https://www.nmles.gov/Sessions/13%20Regular/final/SB0070.pdf,Yr_13RSB0070.pdf,Pete Campos
147,SB 70,STATE MONUMENTS TO HISTORIC SITES,"Pete Campos
Don L. Tripp",SGND,2013 Regular,2013,Regular,70,https://www.nmles.gov/Sessions/13%20Regular/final/SB0070.pdf,Yr_13RSB0070.pdf,Don L. Tripp
148,SB 72,RACEHORSE TESTING STANDARDS,Mary Kay Papen,SGND,2013 Regular,2013,Regular,72,https://www.nmles.gov/Sessions/13%20Regular/final/SB0072.pdf,Yr_13RSB0072.pdf,Mary Kay Papen
149,SB 73,GAME & FISH LICENSE SUSPENSION PERIODS,George K. Munoz,SGND,2013 Regular,2013,Regular,73,https://www.nmles.gov/Sessions/13%20Regular/final/SB0073.pdf,Yr_13RSB0073.pdf,George K. Munoz
150,SB 79,ELECTRONIC PROFESSIONAL LICENSE RENEWAL,Sander Rue,SGND,2013 Regular,2013,Regular,79,https://www.nmles.gov/Sessions/13%20Regular/final/SB0079.pdf,Yr_13RSB0079.pdf,Sander Rue
151,SB 81,LIQUOR TAX MICROBREW VOLUME LIMIT,Sue Wilson Beffort,SGND,2013 Regular,2013,Regular,81,https://www.nmles.gov/Sessions/13%20Regular/final/SB0081.pdf,Yr_13RSB0081.pdf,Sue Wilson Beffort
152,SB 90,LOCAL GOVERNMENT CAMPAIGN REPORTING ACT,Michael Padilla,POCKET VETO,2013 Regular,2013,Regular,90,https://www.nmles.gov/Sessions/13%20Regular/final/SB0090.pdf,Yr_13RSB0090.pdf,Michael Padilla
153,SB 91,NEW MEXICO COMMERCIAL FEED ACT,Michael Padilla,SGND,2013 Regular,2013,Regular,91,https://www.nmles.gov/Sessions/13%20Regular/final/SB0091.pdf,Yr_13RSB0091.pdf,Michael Padilla
154,SB 93,CITY WATER STORAGE TANK CONTRACTORS,Steven P. Neville,SGND,2013 Regular,2013,Regular,93,https://www.nmles.gov/Sessions/13%20Regular/final/SB0093.pdf,Yr_13RSB0093.pdf,Steven P. Neville
155,SB 94,PENALTIES FOR NO BOAT FLOATATION DEVICES,William E. Sharer,SGND,2013 Regular,2013,Regular,94,https://www.nmles.gov/Sessions/13%20Regular/final/SB0094.pdf,Yr_13RSB0094.pdf,William E. Sharer
156,SB 99,DENTAL AMALGAM WASTE ACT,Peter Wirth,SGND,2013 Regular,2013,Regular,99,https://www.nmles.gov/Sessions/13%20Regular/final/SB0099.pdf,Yr_13RSB0099.pdf,Peter Wirth
157,SB 101,ENERGY CONSERVATION BONDS,Peter Wirth,SGND,2013 Regular,2013,Regular,101,https://www.nmles.gov/Sessions/13%20Regular/final/SB0101.pdf,Yr_13RSB0101.pdf,Peter Wirth
158,SB 106,SPECIAL TEMPORARY FISHING LICENSES,Pete Campos,SGND,2013 Regular,2013,Regular,106,https://www.nmles.gov/Sessions/13%20Regular/final/SB0106.pdf,Yr_13RSB0106.pdf,Pete Campos
159,SB 107,UNIFORM REAL PROPERTY TRANSFER ON DEATH,Peter Wirth,SGND,2013 Regular,2013,Regular,107,https://www.nmles.gov/Sessions/13%20Regular/final/SB0107.pdf,Yr_13RSB0107.pdf,Peter Wirth
160,SB 113,TOBACCO FUND FOR CYFD PROGRAMS,John Arthur Smith,SGND,2013 Regular,2013,Regular,113,https://www.nmles.gov/Sessions/13%20Regular/final/SB0113.pdf,Yr_13RSB0113.pdf,John Arthur Smith
161,SB 114,LEGISLATIVE RETIREMENT QUALIFICATION,Stuart Ingle,VETO,2013 Regular,2013,Regular,114,https://www.nmles.gov/Sessions/13%20Regular/final/SB0114.pdf,Yr_13RSB0114.pdf,Stuart Ingle
162,SB 115,EDUCATIONAL RETIREMENT CHANGES,Stuart Ingle,SGND,2013 Regular,2013,Regular,115,https://www.nmles.gov/Sessions/13%20Regular/final/SB0115.pdf,Yr_13RSB0115.pdf,Stuart Ingle
163,SB 116,LIQUOR TAX SMALL WINEGROWER VOLUME LIMIT,John Arthur Smith,SGND,2013 Regular,2013,Regular,116,https://www.nmles.gov/Sessions/13%20Regular/final/SB0116.pdf,Yr_13RSB0116.pdf,John Arthur Smith
164,SB 118,ECONOMIC DEVELOPMENT FUND REPORTING,George K. Munoz,SGND,2013 Regular,2013,Regular,118,https://www.nmles.gov/Sessions/13%20Regular/final/SB0118.pdf,Yr_13RSB0118.pdf,George K. Munoz
165,SB 128,PROSPECTIVE EMPLOYEE CREDIT PRIVACY,Bill B. O'Neill,VETO,2013 Regular,2013,Regular,128,https://www.nmles.gov/Sessions/13%20Regular/final/SB0128.pdf,Yr_13RSB0128.pdf,Bill B. O'Neill
166,SB 131,TRAFFIC TICKET PAYMENT & REPORTING,Joseph Cervantes,VETO,2013 Regular,2013,Regular,131,https://www.nmles.gov/Sessions/13%20Regular/final/SB0131.pdf,Yr_13RSB0131.pdf,Joseph Cervantes
167,SB 132,UNIFORM ENFORCEMENT OF DOMESTIC VIOLENCE ACT,Joseph Cervantes,SGND,2013 Regular,2013,Regular,132,https://www.nmles.gov/Sessions/13%20Regular/final/SB0132.pdf,Yr_13RSB0132.pdf,Joseph Cervantes
168,SB 138,REPEAL FRUIT & VEGETABLE STANDARDS STATUTES,Stuart Ingle,SGND,2013 Regular,2013,Regular,138,https://www.nmles.gov/Sessions/13%20Regular/final/SB0138.pdf,Yr_13RSB0138.pdf,Stuart Ingle
169,SB 139,DISPOSITION OF STATE-OWNED ANIMALS,Mark Moores,SGND,2013 Regular,2013,Regular,139,https://www.nmles.gov/Sessions/13%20Regular/final/SB0139.pdf,Yr_13RSB0139.pdf,Mark Moores
170,SB 140,NM POISON & DRUG INFORMATION CENTER,Mark Moores,SGND,2013 Regular,2013,Regular,140,https://www.nmles.gov/Sessions/13%20Regular/final/SB0140.pdf,Yr_13RSB0140.pdf,Mark Moores
171,SB 141,PROTECTIVE VESTS FOR POLICE DOGS,Howie C. Morales,SGND,2013 Regular,2013,Regular,141,https://www.nmles.gov/Sessions/13%20Regular/final/SB0141.pdf,Yr_13RSB0141.pdf,Howie C. Morales
172,SB 143,INTENSIVE PROBATION & PAROLE OFFICER CASELOAD,Bill B. O'Neill,SGND,2013 Regular,2013,Regular,143,https://www.nmles.gov/Sessions/13%20Regular/final/SB0143.pdf,Yr_13RSB0143.pdf,Bill B. O'Neill
173,SB 145,COMMUNITY CORRECTIONS PANELS,Bill B. O'Neill,SGND,2013 Regular,2013,Regular,145,https://www.nmles.gov/Sessions/13%20Regular/final/SB0145.pdf,Yr_13RSB0145.pdf,Bill B. O'Neill
174,SB 146,UNIFORM COMMERCIAL CODE SECURED TRANSACTIONS,"Daniel A. Ivey-Soto
Zachary J. Cook",SGND,2013 Regular,2013,Regular,146,https://www.nmles.gov/Sessions/13%20Regular/final/SB0146.pdf,Yr_13RSB0146.pdf,Daniel A. Ivey-Soto
174,SB 146,UNIFORM COMMERCIAL CODE SECURED TRANSACTIONS,"Daniel A. Ivey-Soto
Zachary J. Cook",SGND,2013 Regular,2013,Regular,146,https://www.nmles.gov/Sessions/13%20Regular/final/SB0146.pdf,Yr_13RSB0146.pdf,Zachary J. Cook
175,SB 147,EDUCATION TECHNOLOGY DEFINITIONS,Jacob Candelaria,VETO,2013 Regular,2013,Regular,147,https://www.nmles.gov/Sessions/13%20Regular/final/SB0147.pdf,Yr_13RSB0147.pdf,Jacob Candelaria
176,SB 149,DNA ADMINISTRATIVE CENTER,Cisco McSorley,SGND,2013 Regular,2013,Regular,149,https://www.nmles.gov/Sessions/13%20Regular/final/SB0149.pdf,Yr_13RSB0149.pdf,Cisco McSorley
177,SB 152,OFFICE OF GUARDIANSHIP FUND,Michael Padilla,SGND,2013 Regular,2013,Regular,152,https://www.nmles.gov/Sessions/13%20Regular/final/SB0152.pdf,Yr_13RSB0152.pdf,Michael Padilla
178,SB 154,HOURS OF SUNDAY ALCOHOL SALES,John C. Ryan,SGND,2013 Regular,2013,Regular,154,https://www.nmles.gov/Sessions/13%20Regular/final/SB0154.pdf,Yr_13RSB0154.pdf,John C. Ryan
179,SB 156,FORMULARY CHANGES IN HEALTH LAWS,Jacob Candelaria,SGND,2013 Regular,2013,Regular,156,https://www.nmles.gov/Sessions/13%20Regular/final/SB0156.pdf,Yr_13RSB0156.pdf,Jacob Candelaria
180,SB 158,UNIFORM CONSEQUENCES CONVICTION ACT,Joseph Cervantes,VETO,2013 Regular,2013,Regular,158,https://www.nmles.gov/Sessions/13%20Regular/final/SB0158.pdf,Yr_13RSB0158.pdf,Joseph Cervantes
181,SB 159,CIVIL CASE RECIPROCAL ATTORNEY FEE AWARDS,Joseph Cervantes,POCKET VETO,2013 Regular,2013,Regular,159,https://www.nmles.gov/Sessions/13%20Regular/final/SB0159.pdf,Yr_13RSB0159.pdf,Joseph Cervantes
182,SB 160,BIODIESEL DEFINITIONS,Stuart Ingle,SGND,2013 Regular,2013,Regular,160,https://www.nmles.gov/Sessions/13%20Regular/final/SB0160.pdf,Yr_13RSB0160.pdf,Stuart Ingle
183,SB 163,CHANGE BOARD & COMMISSION SUNSET DATES,Carlos R. Cisneros,SGND,2013 Regular,2013,Regular,163,https://www.nmles.gov/Sessions/13%20Regular/final/SB0163.pdf,Yr_13RSB0163.pdf,Carlos R. Cisneros
184,SB 164,EQUALIZATION GUARANTEE AT SCHOOL FOR THE ARTS,Nancy Rodriguez,SGND,2013 Regular,2013,Regular,164,https://www.nmles.gov/Sessions/13%20Regular/final/SB0164.pdf,Yr_13RSB0164.pdf,Nancy Rodriguez
185,SB 171,DISABILITIES CONCERNS COMMITTEE,Nancy Rodriguez,VETO,2013 Regular,2013,Regular,171,https://www.nmles.gov/Sessions/13%20Regular/final/SB0171.pdf,Yr_13RSB0171.pdf,Nancy Rodriguez
186,SB 172,SIGNED LANGUAGE PRACTICES BOARD,Nancy Rodriguez,POCKET VETO,2013 Regular,2013,Regular,172,https://www.nmles.gov/Sessions/13%20Regular/final/SB0172.pdf,Yr_13RSB0172.pdf,Nancy Rodriguez
187,SB 173,STATE FINANCIAL REGULATION FUND,Mark Moores,SGND,2013 Regular,2013,Regular,173,https://www.nmles.gov/Sessions/13%20Regular/final/SB0173.pdf,Yr_13RSB0173.pdf,Mark Moores
188,SB 176,SUBDIVISION ACT DEFINITIONS,Sue Wilson Beffort,SGND,2013 Regular,2013,Regular,176,https://www.nmles.gov/Sessions/13%20Regular/final/SB0176.pdf,Yr_13RSB0176.pdf,Sue Wilson Beffort
189,SB 180,TRUST COMPANY CERTIFICATE FEES & REQUIREMENTS,Steven P. Neville,SGND,2013 Regular,2013,Regular,180,https://www.nmles.gov/Sessions/13%20Regular/final/SB0180.pdf,Yr_13RSB0180.pdf,Steven P. Neville
190,SB 181,PROFESSIONAL LICENSURE STANDARDS & BOARDS,Sander Rue,SGND,2013 Regular,2013,Regular,181,https://www.nmles.gov/Sessions/13%20Regular/final/SB0181.pdf,Yr_13RSB0181.pdf,Sander Rue
191,SB 182,PROCUREMENT CODE CHANGES,"Sander Rue
Luciano ""Lucky"" Varela",SGND,2013 Regular,2013,Regular,182,https://www.nmles.gov/Sessions/13%20Regular/final/SB0182.pdf,Yr_13RSB0182.pdf,Sander Rue
