"New Mexico Osteopathic Medical Association,New Mexico Parkinson's Coalition,HEALTHCARE,,"
"New Mexico Parkinson's Coalition,New Mexico Pediatric Society ,HEALTHCARE,,"
"New Mexico Pediatric Society ,New Mexico Petroleum Marketers Association,HEALTHCARE,,"
"New Mexico Petroleum Marketers Association,New Mexico Pharmacists Association,HEALTHCARE,,"
"New Mexico Pharmacists Association,New Mexico Pharmacy Business Council,HEALTHCARE,,"
"New Mexico Pharmacy Business Council,New Mexico Philharmonic ,HEALTHCARE,,"
"New Mexico Philharmonic ,New Mexico Physical Therapists,HEALTHCARE,,"
"New Mexico Physical Therapists,New Mexico Podiatric Medical Association,HEALTHCARE,,"
"New Mexico Podiatric Medical Association,New Mexico Press Association,""MEDIA INFORMATION, COMMUNICATIONS, & PUBLISHING"",,"
"New Mexico Press Association,New Mexico Primary Care Association,HEALTHCARE,,"
"New Mexico Primary Care Association,New Mexico Professional Surveyors,LABOR & WORKFORCE,,"
"New Mexico Professional Surveyors,New Mexico Propane Gas Association,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"New Mexico Propane Gas Association,New Mexico Psychological Association,HEALTHCARE,,"
"New Mexico Psychological Association,New Mexico Public Defender Department,LAW ENFORCEMENT & CRIME,,"
"New Mexico Public Defender Department,New Mexico Public Insurance Authority,INSURANCE,,"
"New Mexico Public Insurance Authority,New Mexico Public Interest Research Group,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"New Mexico Public Interest Research Group,New Mexico Public Relations,""MEDIA INFORMATION, COMMUNICATIONS, & PUBLISHING"",,"
"New Mexico Public Relations,New Mexico Public Safety Consortium,LAW ENFORCEMENT & CRIME,,"
"New Mexico Public Safety Consortium,New Mexico Public Schools Insurance Authority,INSURANCE,,"
"New Mexico Public Schools Insurance Authority,New Mexico Real Estate Coalition,REAL ESTATE & CONSTRUCTION,,"
"New Mexico Real Estate Coalition,New Mexico Recycling Coalition,WASTE MANAGEMENT,,"
"New Mexico Recycling Coalition,New Mexico Religious Coalition for Reproductive Choice,RELIGIOUS ORGANIZATIONS,,"
"New Mexico Religious Coalition for Reproductive Choice,New Mexico Renewable Energy Transmission Authority,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"New Mexico Renewable Energy Transmission Authority,New Mexico Residential Builders Coalition ,REAL ESTATE & CONSTRUCTION,,"
"New Mexico Residential Builders Coalition ,New Mexico Restaurant Association,""RESTAURANT, FOOD & BEVERAGE "",,"
"New Mexico Restaurant Association,New Mexico Retail Association,RETAIL & CONSUMER RIGHTS,,"
"New Mexico Retail Association,New Mexico Retiree HEALTHCARE Authority,HEALTHCARE,,"
"New Mexico Retiree Healthcare Authority,New Mexico Rural Electric Cooperative Assoc.,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"New Mexico Rural Electric Cooperative Assoc.,New Mexico Rural Library Initiative,""MEDIA INFORMATION, COMMUNICATIONS, & PUBLISHING"",,"
"New Mexico Rural Library Initiative,New Mexico Rural Water Association,WATER RESOURCES,,"
"New Mexico Rural Water Association,New Mexico School Board Association,EDUCATION,,"
"New Mexico School Board Association,New Mexico School for the Arts,EDUCATION,,"
"New Mexico School for the Arts,New Mexico Section of American College of OB/GYN,HEALTHCARE,,"
"New Mexico Section of American College of OB/GYN,New Mexico Sentencing Commission,LAW ENFORCEMENT & CRIME,,"
"New Mexico Sentencing Commission,New Mexico Shooting Sports Association,""FIREARMS, GUNS & AMMUNITION"",,"
"New Mexico Shooting Sports Association,New Mexico Society of Anesthesiologists,HEALTHCARE,,"
"New Mexico Society of Anesthesiologists,New Mexico Society of Certified Public Accountants,BANKING & FINANCE,,"
"New Mexico Society of Certified Public Accountants,New Mexico Soft Drink Association ,""RESTAURANT, FOOD & BEVERAGE "",,"
"New Mexico Soft Drink Association ,New Mexico Speech/Language & Hearing Assoc.,HEALTHCARE,,"
"New Mexico Speech/Language & Hearing Assoc.,New Mexico State Investment Council,BANKING & FINANCE,,"
"New Mexico State Investment Council,New Mexico State Land Office,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"New Mexico State Land Office,New Mexico State Lodge Fraternal Order of Police,LABOR & WORKFORCE,,"
"New Mexico State Lodge Fraternal Order of Police,New Mexico State Police Association,LABOR & WORKFORCE,,"
"New Mexico State Police Association,New Mexico State Treasurer's Office,BANKING & FINANCE,,"
"New Mexico State Treasurer's Office,New Mexico State University ,EDUCATION,,"
"New Mexico State University ,New Mexico Supreme Court,JUDICIARY & RULES,,"
"New Mexico Supreme Court,New Mexico Tax Credit Alliance,BANKING & FINANCE,,"
"New Mexico Tax Credit Alliance,New Mexico Tech ,EDUCATION,,"
"New Mexico Tech ,New Mexico Technology Council,INFORMATION TECHNOLOGY,,"
"New Mexico Technology Council,New Mexico Thrives,JUDICIARY & RULES,,"
"New Mexico Thrives,New Mexico Transit Association,TRANSPORTATION,,"
"New Mexico Transit Association,New Mexico Trappers Association,ARTS & CULTURE,,"
"New Mexico Trappers Association,New Mexico Treatment Services,HEALTHCARE,,"
"New Mexico Treatment Services,New Mexico Trial Lawyers Association,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"New Mexico Trial Lawyers Association,New Mexico Trucking Association,TRANSPORTATION,,"
"New Mexico Trucking Association,New Mexico United,SPORTS,,"
"New Mexico United,New Mexico Unites for Marriage,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"New Mexico Unites for Marriage,New Mexico Utility Contractors Association,REAL ESTATE & CONSTRUCTION,,"
"New Mexico Utility Contractors Association,New Mexico Utility Shareholders Alliance ,BANKING & FINANCE,,"
"New Mexico Utility Shareholders Alliance ,New Mexico Venture Captial Association,BANKING & FINANCE,,"
"New Mexico Venture Captial Association,New Mexico Veterans Integration Centers (NMVIC),MILITARY  & VETERANS,,"
"New Mexico Veterans Integration Centers (NMVIC),New Mexico Veterinary Medical Association,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"New Mexico Veterinary Medical Association,New Mexico Voices for Children ,""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"New Mexico Voices for Children ,New Mexico Vote Matters,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"New Mexico Vote Matters,New Mexico Water Service Company,WATER RESOURCES,,"
"New Mexico Water Service Company,New Mexico Watershed and Dam Owner Coalition,WATER RESOURCES,,"
"New Mexico Watershed and Dam Owner Coalition,""New Mexico Weather Modification Association, Inc."",WATER RESOURCES,,"
"New Mexico Weather Modification Association, Inc.,New Mexico Wilderness Alliance,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"New Mexico Wilderness Alliance,New Mexico Wildlife Federation,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"New Mexico Wildlife Federation,New Mexico Women's Agenda,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"New Mexico Women's Agenda,""New Mexico Wool Growers, Inc."",RANCHING & AGRICULTURE,,"
"New Mexico Wool Growers, Inc.,New Mexico Youth Providers Association,""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"New Mexico Youth Providers Association,New Venture Fund (CSME),BANKING & FINANCE,,"
"New Venture Fund (CSME),Newmont Gold Company,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Newmont Gold Company,Next Era Energy,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Next Era Energy,Next Era Energy,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"NextEra Energy,""NGL Water Solutions Permian, LLC"",""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"NGL Water Solutions Permian, LLC,Ning Consulting,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Ning Consulting,NM Academy of Anesthesiologist Assistans,HEALTHCARE,,"
"NM Academy of Anesthesiologist Assistans,NM Academy of Emergency Physicians,HEALTHCARE,,"
"NM Academy of Emergency Physicians,NM Association for the Education of Young Children,EDUCATION,,"
"NM Association for the Education of Young Childre ,NM Association for the Education of Young Children,EDUCATION,,"
"NM Association for the Education of Young Children,NM Association of Behavioral Analyst,HEALTHCARE,,"
"NM Association of Behavioral Analyst,NM Association of Conservation Districts,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"NM Association of Conservation Districts,NM Association of Educational Retirees,""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"NM Association of Educational Reitrees,NM Association of Educational Retirees,""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"NM Association of Educational Retirees,NM Association of Educational Retirees,""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"NM Association of Educational Retirees ,NM Association of Educational Retirees,""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"NM Association of Educational Retirees 1,NM Association of Nurse Anesthethists,HEALTHCARE,,"
"NM Association of Nurse Anesthethists,NM Association of Soil & Water Conservation,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"NM Association of Soil & Water Conservation,NM CASA Association,REAL ESTATE & CONSTRUCTION,,"
"NM CASA Association,NM Cattle Growers' Association,RANCHING & AGRICULTURE,,"
"NM Cattle Growers' Association,NM Center for Family Policy ,""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"NM Center for Family Policy ,NM Center on Law and Proverty,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"NM Center on Law and Proverty,NM Chapter of American Physical Therapy Assoc.,HEALTHCARE,,"
"NM Chapter of American Physical Therapy Assoc.,NM Chapter of the American College of Emergency ,HEALTHCARE,,"
"NM Chapter of the American College of Emergency ,""NM Chapter, National Electrical Contractors Assoc."",REAL ESTATE & CONSTRUCTION,,"
"NM Chapter, National Electrical Contractors Assoc.,NM Chapter-American Fire Sprinkler Association,LABOR & WORKFORCE,,"
"NM Chapter-American Fire Sprinkler Association,NM Chapter-American Planning Association,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"NM Chapter-American Planning Association,NM Committee for Responsible HEALTHCARE Care Regulatio,HEALTHCARE,,"
"NM Committee for Responsible Health Care Regulatio,NM Council of Outfitters and Guides,TOURISM,,"
"NM Council of Outfitters and Guides,NM Dental Hygenists Association,HEALTHCARE,,"
"NM Dental Hygenists Association,NM Early Childhood Development Partnership,EDUCATION,,"
"NM Early Childhood Development Partnership,""New Mexico Energy, Minerals and Natural Resources "",""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"NM Energy, Minerals & Natural Resources Dept,NM Entertainment & Digital Industry Association,FILM,,"
"NM Entertainment & Digital Industry Association,NM Exchange Carrier Group,TELECOM,,"
"NM Exchange Carrier Group,NM Farm & Livestock Bureau,RANCHING & AGRICULTURE,,"
"NM Farm & Livestock Bureau,NM Fraternal Order of Police ,LABOR & WORKFORCE,,"
"NM Fraternal Order of Police ,NM Gaming LLC,CASINO & GAMING,,"
"NM Gaming LLC,NM Golf Tourism Alliance,TOURISM,,"
"NM Golf Tourism Alliance,NM HEALTHCARE Care Association,HEALTHCARE,,"
"NM Health Care Association,NM HEALTHCARE Care Association,HEALTHCARE,,"
"NM Health Care Association 1,NM Health Connections,INSURANCE,,"
"NM Health Connections,NM Heart Institute Foundation,HEALTHCARE,,"
"NM Heart Institute Foundation,NM Highlands University,EDUCATION,,"
"NM Highlands University,NM Horseman's Association,CASINO & GAMING,,"
"NM Horseman's Association,NM Hospital Association,HEALTHCARE,,"
"NM Hospital Association,NM Interactive,FILM,,"
"NM Interactive,NM Inustrial Executives Assn.  (NMIDEA),ECONOMIC & SUSTAINABLE DEVELOPMENT,,"
"NM Inustrial Executives Assn.  (NMIDEA),NM Lottery Authority,CASINO & GAMING,,"
"NM Lottery Authority,NM Medical Insurance Pool,INSURANCE,,"
"NM Medical Insurance Pool,NM Medical Society,HEALTHCARE,,"
"NM Medical Society,NM Municipal Leauge,CITY & COUNTY GOVERNMENT,,"
"NM Municipal Leauge,NM Native Vote,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"NM Native Vote,NM Oil & Gas Association,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"NM Oil & Gas Association,NM Optometric Association,HEALTHCARE,,"
"NM Optometric Association,NM Religious Coalition for Reproductive Choice,RELIGIOUS ORGANIZATIONS,,"
"NM Religious Coalition for Reproductive Choice,NM School For The Arts-Art Institute,EDUCATION,,"
"NM School For The Arts-Art Institute,NM School for the Blind and Visually Impaired,EDUCATION,,"
"NM School for the Blind and Visually Impaired,NM School Nurses Association,EDUCATION,,"
"NM School Nurses Association,NM Sheet Metal Air Conditioning Contractors ,LABOR & WORKFORCE,,"
"NM Sheet Metal Air Conditioning Contractors ,NM Smoke Free Alliance,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"NM Smoke Free Alliance,NM Speech/Language and Hearing Association ,HEALTHCARE,,"
"NM Speech/Language and Hearing Association ,NM State Association of Health Underwriters,INSURANCE,,"
"NM State Assoc. of Health Underwriters,NM State Association of Health Underwriters,INSURANCE,,"
"NM State Association of Health Underwriters,NM State Investment Council,BANKING & FINANCE,,"
"NM State Investment Coucil,NM State Investment Council,BANKING & FINANCE,,"
"NM State Investment Council,NM Terminal Services,TRANSPORTATION,,"
"NM Terminal Services,NM Transform Education NM c/o New Mexico Center on Law and Poverty,EDUCATION,,"
"NM Transform Education NM c/o New Mexico Center on Law and Poverty,NM Wine Growers Association ,RANCHING & AGRICULTURE,,"
"NM Wine Growers Association ,NM Working Families Party,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"NM Working Families Party,NMA Ventures LLC,BANKING & FINANCE,,"
"NMA Ventures LLC,NMAC County Clerks Affiliate,CITY & COUNTY GOVERNMENT,,"
"NMAC County Clerks Affiliate,NM Association of Educational Retirees,""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"NMAER,NM Association of Social Workers,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"NMASW,NMCAN,""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"NMCAN,NMCAN,""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"NMKIds CAN,NM Professional Fire Fighters Association,LABOR & WORKFORCE,,"
"NMPFFA,NMX Sports,SPORTS,,"
"NMX Sports,Nob Hill Mainstreet,ECONOMIC & SUSTAINABLE DEVELOPMENT,,"
"Nob Hill Mainstreet,Nob Hill NBRHD,REAL ESTATE & CONSTRUCTION,,"
"Nob Hill NBRHD,Nor-Lea Special Hospital District,HEALTHCARE,,"
"Nor-Lea Special Hospital District,North Central Regional Transit District,TRANSPORTATION,,"
"North Central Regional Transit District,North Central Solid Waste Authority,WASTE MANAGEMENT,,"
"North Central Solid Waste Authority,Northern Area Local Workforce Development Board,LABOR & WORKFORCE,,"
"Northern Area Local Workforce Development Board,Northern New Mexico College,EDUCATION,,"
"Northern New Mexico College,Northern NM College,EDUCATION,,"
"Northern NM College,Northern NM College,EDUCATION,,"
"Northern NM College ,Novartis Pharmaceuticals,PHARMACEUTICALS,,"
"Novartis Pharmaceuticals,Novartis Pharmaceuticals,PHARMACEUTICALS,,"
"Novartis Service, Inc.,Novo Nordisk,HEALTHCARE,,"
"Novo Nordisk,""NRG Energy, Inc."",ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"NRG Energy, Inc.,Nuestros Valores Charter School,EDUCATION,,"
"Nuestros Valores Charter School,Nurse Advice New Mexico,HEALTHCARE,,"
"Nurse Advice New Mexico,Nurse-Family Partnership,HEALTHCARE,,"
"Nurse-Family Partnership,""NuWater Resources, LLC"",WATER RESOURCES,,"
"NuWater Resources, LLC,Oasis Vape,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"Oasis Vape,Occidental Petroleum Corp,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Occidental Petroleum Corp,Occidental Petroleum Corp. DBA Occidental Permian,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Occidental Petroleum Corp. DBA Occidental Permian,Occidental Petroleum Corporation,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Occidental Petroleum Corporation,Ocean Waves,HEALTHCARE,,"
"Ocean Waves,Ohkay Owingeh,TRIBAL GOVERNMENT,,"
"Ohkay Owingeh,Oil & Gas Accountability Project,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Oil & Gas Accountability Project,Orchard Metal Capital Corp.,BANKING & FINANCE,,"
"Orchard Metal Capital Corp.,Organizers in the Land of Enchantment,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Organizers in the Land of Enchantment,Organizing for Action,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Organizing for Action,Organview Properties,REAL ESTATE & CONSTRUCTION,,"
"Organview Properties,Ortiz Mines,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Ortiz Mines,Otero Consulting,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Otero Consulting,Otero Consulting,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Otero Consulting Luke Otero,""Otero County Economic Development Council,Inc"",ECONOMIC & SUSTAINABLE DEVELOPMENT,,"
"Otero County Economic Development Council,Inc,""Otsuka America Pharmaceutical, Inc."",PHARMACEUTICALS,,"
"Otsuka America Pharmaceutical, Inc.,Oueis Vape ,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"Oueis Vape ,""Pacific Dental Services, LLC."",HEALTHCARE,,"
"Pacific Dental Services, LLC.,Pacific Mesa Studios LLC,FILM,,"
"Pacific Mesa Studios LLC,Partnership for Affordable Clean Energy,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Partnership for Affordable Clean Energy,Partnership for America's HEALTHCARE Care Future Action,HEALTHCARE,,"
"Partnership for America's Health Care Future Action,Partnership for Community Action,HEALTHCARE,,"
"Partnership for Community Action,Pattern Renewables 2 LP,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Pattern Renewables 2 LP,Pattern Renewables 2 LP,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Pattern Renewables LP,PB & J Family Services,""SENIOR, FAMILY & YOUTH ADVOCACY"",,"
"PB & J Family Services,Peabody Energy,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Peabody Energy,Peacock Myers ,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Peacock Myers ,Peanut Butter & Jelly Family Services,HEALTHCARE,,"
"Peanut Butter & Jelly Family Services,""Pearson Education, Inc. "",EDUCATION,,"
"Pearson Education, Inc. ,""Pebble Labs companies(Mermaid Bio, Iron Leaf, Little Fly)"",INDUSTRY,,"
"Pebble Labs companies(Mermaid Bio, Iron Leaf, Little Fly),Pecos Valley Artesian Conservancy District,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Pecos Valley Artesian Conservancy District,Penasco Independent Schools Dist. ,EDUCATION,,"
"Penasco Independent Schools Dist. ,Pendaries Village Mutual Domestic Water Consumers Assoc.,WATER RESOURCES,,"
"Pendaries Village Mutual Domestic Water Consumers Assoc.,""Penn National Gaming, Inc."",CASINO & GAMING,,"
"Penn National Gaming, Inc.,Pepsi Cola ,""RESTAURANT, FOOD & BEVERAGE "",,"
"Pepsi Cola ,Public Employee Retirement Association of NM ,BANKING & FINANCE,,"
"PERA,Public Employee Retirement Association of NM ,BANKING & FINANCE,,"
"PERA Public Employee Retirement Assoc.,Perfect Eyebrows,RETAIL & CONSUMER RIGHTS,,"
"Perfect Eyebrows,Performance Marketing Association,""MEDIA INFORMATION, COMMUNICATIONS, & PUBLISHING"",,"
"Performance Marketing Association,Permian Basin Petroleum Association,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Permian Basin Petroleum Association,Pet Food Institute,RETAIL & CONSUMER RIGHTS,,"
"Pet Food Institute,Pete Padilla/ Manuel Mora Memorial Park,ARTS & CULTURE,,"
"Pete Padilla/ Manuel Mora Memorial Park,Pew Charitable Trust,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Pew Charitable Trust,""Pfizer, Inc. "",PHARMACEUTICALS,,"
"Pfizer, Inc. ,Pharma,PHARMACEUTICALS,,"
"Pharma,Pharmaceutical Research & Manufacturing of Americ ,PHARMACEUTICALS,,"
"Pharmaceutical Research & Manufacturing of Americ ,Philip Saltz,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Philip Saltz,Physicians for Fair Coverage,HEALTHCARE,,"
"Physicians for Fair Coverage,Physicians for the HEALTHCARE Security for NM HEALTHCARE ,HEALTHCARE,,"
"Physicians for the Health Security for NM Health ,Pine Gate Renewables,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Pine Gate Renewables,Pinnacle West Capital Corp. ,BANKING & FINANCE,,"
"Pinnacle West Capital Corp. ,Plains All American Pipeline,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Plains All American Pipeline,Planned Parenthood Assoc. of NM Affiliates,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Planned Parenthood Assoc. of NM Affiliates,Planned Parenthood NM Action Fund ,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Planned Parenthood NM Action Fund ,Planned Parenthood of New Mexico,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Planned Parenthood of New Mexico,Planned Parenthood of the Rocky Mountains ,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Planned Parenthood of the Rocky Mountains ,Plateau Telecommunications,TELECOM,,"
"Plateau Telecommunications,""Plumbers & Pipefitters, Local Union #412"",LABOR & WORKFORCE,,"
"Plumbers & Pipefitters, Local Union #412,""PNE USA, Inc."",ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"PNE USA, Inc.,PNM,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"PNM,Polaris Industries,TRANSPORTATION,,"
"Polaris Industries,Policy Solutions Institute,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Policy Solutions Institute,Poms & Associates,INSURANCE,,"
"Poms & Associates,""Portage, Inc."",ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Portage, Inc.,Preferred Care Partners Managment Group,HEALTHCARE,,"
"Preferred Care Partners Managment Group,Pre-K for Santa Fe Committee,EDUCATION,,"
"Pre-K for Santa Fe Committee,Premier Distributing Company,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"Premier Distributing Company,Presbyterian HEALTHCARE Care Services,HEALTHCARE,,"
"Presbyterian Health Care Services,Presbyterian Health Plan,INSURANCE,,"
"Presbyterian Health Plan,Presbyterian Medical Services,HEALTHCARE,,"
"Presbyterian Medical Services,Presidio,INFORMATION TECHNOLOGY,,"
"Presidio,""Prime Therapeutics, LLC"",HEALTHCARE,,"
"Prime Therapeutics, LLC,""Pro Oxygen, LLC"",RETAIL & CONSUMER RIGHTS,,"
"Pro Oxygen, LLC,Professional Aerospace Contractors Association ,TRANSPORTATION,,"
"Professional Aerospace Contractors Assoc. of New Mexico,Professional Aerospace Contractors Association ,TRANSPORTATION,,"
"Professional Aerospace Contractors Association ,Professional Managment Group,SPORTS,,"
"Professional Managment Group,Prolacta Bioscience,INDUSTRY,,"
"Prolacta Bioscience,Property Casualty Insurers Association of America,INSURANCE,,"
"Property Casualty Insurers Association of America,Prosperity Works,ECONOMIC & SUSTAINABLE DEVELOPMENT,,"
"Prosperity Works,PROTECT,OTHER,,"
"PROTECT,Protect Americans Now,LAW ENFORCEMENT & CRIME,,"
"Protect American Now (PAN ,Protect Americans Future ,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Protect Americans Future ,Protect Americans Now,LAW ENFORCEMENT & CRIME,,"
"Protect Americans Now,Psychiatric Medical Association of New Mexico,HEALTHCARE,,"
"Psychiatric Medical Association of New Mexico,""Psychiatric Solutions, Inc."",HEALTHCARE,,"
"Psychiatric Solutions, Inc.,Public Employee Retirement Association of NM ,BANKING & FINANCE,,"
"Public Employee Retirement Association of NM ,Public Service Company of NM,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Public Service Company of NM,Pueblo of Acoma,TRIBAL GOVERNMENT,,"
"Pueblo of Acoma,Pueblo of Isleta,TRIBAL GOVERNMENT,,"
"Pueblo of Isleta,Pueblo of Isleta ,TRIBAL GOVERNMENT,,"
"Pueblo of Isleta ,Pueblo of Laguna,TRIBAL GOVERNMENT,,"
"Pueblo of Laguna,Pueblo of Picuris ,TRIBAL GOVERNMENT,,"
"Pueblo of Picuris ,Pueblo of Pojoaque,TRIBAL GOVERNMENT,,"
"Pueblo of Pojoaque,Pueblo of San Felipe,TRIBAL GOVERNMENT,,"
"Pueblo of San Felipe,Pueblo of San Ilefonso,TRIBAL GOVERNMENT,,"
"Pueblo of San Ilefonso,Pueblo of Sandia,TRIBAL GOVERNMENT,,"
"Pueblo of Sandia,Pueblo of Santa Clara,TRIBAL GOVERNMENT,,"
"Pueblo of Santa Clara,Pueblo of Taos,TRIBAL GOVERNMENT,,"
"Pueblo of Taos,Pueblo of Zia ,TRIBAL GOVERNMENT,,"
"Pueblo of Zia ,Pueblo of Zuni,TRIBAL GOVERNMENT,,"
"Pueblo of Zuni,""Purdue Pharmaceutical, L.P."",PHARMACEUTICALS,,"
"Purdue Pharmaceutical, L.P.,PurLife,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"PurLife,""QC Holdings, Inc. c/o Multistate Associates Inc. "",BANKING & FINANCE,,"
"QC Holdings, Inc. c/o Multistate Associates Inc. ,""QHCCS, LLC"",HEALTHCARE,,"
"QHCCS, LLC,Qmetis,HEALTHCARE,,"
"Qmetis,Quay County Government,CITY & COUNTY GOVERNMENT,,"
"Quay County Government,Quick Bail Bonds ,BANKING & FINANCE,,"
"Quick Bail Bonds ,""Qwaltec, Incorporated"",TRANSPORTATION,,"
"Qwaltec, Incorporated,Qwest Corporation,TELECOM,,"
"Qwest Corporation,RAI Services Company,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"RAI Services Company,Realtors Association of New Mexico,REAL ESTATE & CONSTRUCTION,,"
"RANM,Raymond G. Sanchez,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Raymond G. Sanchez,Raytheon Company,INFORMATION TECHNOLOGY,,"
"Raytheon Company,RC Gaming LLC,CASINO & GAMING,,"
"RC Gaming LLC,Real Estate Central,REAL ESTATE & CONSTRUCTION,,"
"Real Estate Central,Real Estate Valuation Association,REAL ESTATE & CONSTRUCTION,,"
"Real Estate Valuation Association,Realtors Association of New Mexico,REAL ESTATE & CONSTRUCTION,,"
"Realtors Association of New Mexico,Rebellis,HEALTHCARE,,"
"Rebellis,Recarnation ,TRANSPORTATION,,"
"Recarnation ,""Reckitt Becnkiser Pharmaceuticals, Inc"",PHARMACEUTICALS,,"
"Reckitt Becnkiser Pharmaceuticals, Inc,""Recording Industry Assoc. of America, Inc."",ARTS & CULTURE,,"
"Recording Industry Assoc. of America, Inc.,RECREATION VEHICLE INDUSTRY ASSOCIATION,TRANSPORTATION,,"
"RECREATION VEHICLE INDUSTRY ASSOCIATION,Red Arrow Entertainment,FILM,,"
"Red Arrow Entertainment,""Red Bull North America, Inc. "",""RESTAURANT, FOOD & BEVERAGE "",,"
"Red Bull North America, Inc. ,Red River Charter School/Educational Foundation,EDUCATION,,"
